2021-07-15 18:08:16,453 SSD INFO: Using 1 GPUs
2021-07-15 18:08:16,453 SSD INFO: Namespace(config_file='configs/vgg_ssd300_voc0712.yaml', distributed=False, eval_step=2500, local_rank=0, log_step=10, num_gpus=1, opts=[], save_step=2500, skip_test=False, use_tensorboard=True)
2021-07-15 18:08:16,453 SSD INFO: Loaded configuration file configs/vgg_ssd300_voc0712.yaml
2021-07-15 18:08:16,453 SSD INFO: 
MODEL:
  NUM_CLASSES: 21
INPUT:
  IMAGE_SIZE: 300
DATASETS:
  TRAIN: ("voc_2007_trainval", "voc_2012_trainval")
  TEST: ("voc_2007_test", )
SOLVER:
  MAX_ITER: 120000
  LR_STEPS: [80000, 100000]
  GAMMA: 0.1
  BATCH_SIZE: 16
  LR: 1e-3

OUTPUT_DIR: 'outputs/vgg_ssd300_voc0712'
2021-07-15 18:08:16,453 SSD INFO: Running with config:
DATASETS:
  TEST: ('voc_2007_test',)
  TRAIN: ('voc_2007_trainval', 'voc_2012_trainval')
DATA_LOADER:
  NUM_WORKERS: 2
  PIN_MEMORY: True
INPUT:
  IMAGE_SIZE: 300
  PIXEL_MEAN: [123, 117, 104]
MODEL:
  BACKBONE:
    NAME: vgg
    OUT_CHANNELS: (512, 1024, 512, 256, 256, 256)
    PRETRAINED: True
  BOX_HEAD:
    NAME: SSDBoxHead
    PREDICTOR: SSDBoxPredictor
  CENTER_VARIANCE: 0.1
  DEVICE: cuda
  META_ARCHITECTURE: SSDDetector
  NEG_POS_RATIO: 3
  NUM_CLASSES: 21
  PRIORS:
    ASPECT_RATIOS: [[2], [2, 3], [2, 3], [2, 3], [2], [2]]
    BOXES_PER_LOCATION: [4, 6, 6, 6, 4, 4]
    CLIP: True
    FEATURE_MAPS: [38, 19, 10, 5, 3, 1]
    MAX_SIZES: [60, 111, 162, 213, 264, 315]
    MIN_SIZES: [30, 60, 111, 162, 213, 264]
    STRIDES: [8, 16, 32, 64, 100, 300]
  SIZE_VARIANCE: 0.2
  THRESHOLD: 0.5
OUTPUT_DIR: outputs/vgg_ssd300_voc0712
SOLVER:
  BATCH_SIZE: 16
  GAMMA: 0.1
  LR: 0.001
  LR_STEPS: [80000, 100000]
  MAX_ITER: 120000
  MOMENTUM: 0.9
  WARMUP_FACTOR: 0.3333333333333333
  WARMUP_ITERS: 500
  WEIGHT_DECAY: 0.0005
TEST:
  BATCH_SIZE: 8
  CONFIDENCE_THRESHOLD: 0.01
  MAX_PER_CLASS: -1
  MAX_PER_IMAGE: 100
  NMS_THRESHOLD: 0.45
2021-07-15 18:08:18,087 SSD.trainer INFO: No checkpoint found.
2021-07-15 18:08:18,111 SSD.trainer INFO: Start training ...
2021-07-15 18:08:33,832 SSD.trainer INFO: iter: 000010, lr: 0.00035, total_loss: 20.142 (20.142), reg_loss: 3.122 (3.122), cls_loss: 17.021 (17.021), time: 1.189 (1.189), eta: 1 day, 15:37:09
2021-07-15 18:08:36,950 SSD.trainer INFO: iter: 000020, lr: 0.00036, total_loss: 15.933 (18.038), reg_loss: 2.936 (3.029), cls_loss: 12.996 (15.008), time: 0.312 (0.750), eta: 1 day, 1:00:18
2021-07-15 18:08:40,002 SSD.trainer INFO: iter: 000030, lr: 0.00037, total_loss: 14.904 (16.993), reg_loss: 2.795 (2.951), cls_loss: 12.109 (14.042), time: 0.305 (0.602), eta: 20:03:34
2021-07-15 18:19:17,375 SSD.trainer INFO: iter: 002090, lr: 0.00100, total_loss: 5.103 (6.487), reg_loss: 1.482 (1.860), cls_loss: 3.622 (4.627), time: 0.310 (0.314), eta: 10:16:16
2021-07-15 18:19:20,475 SSD.trainer INFO: iter: 002100, lr: 0.00100, total_loss: 5.103 (6.480), reg_loss: 1.514 (1.859), cls_loss: 3.590 (4.622), time: 0.310 (0.314), eta: 10:16:11
2021-07-15 18:19:23,579 SSD.trainer INFO: iter: 002110, lr: 0.00100, total_loss: 5.195 (6.474), reg_loss: 1.629 (1.857), cls_loss: 3.565 (4.617), time: 0.310 (0.314), eta: 10:16:06
2021-07-15 18:19:26,694 SSD.trainer INFO: iter: 002120, lr: 0.00100, total_loss: 5.132 (6.468), reg_loss: 1.517 (1.856), cls_loss: 3.614 (4.612), time: 0.311 (0.314), eta: 10:16:02
2021-07-15 18:19:29,802 SSD.trainer INFO: iter: 002130, lr: 0.00100, total_loss: 5.280 (6.462), reg_loss: 1.644 (1.855), cls_loss: 3.637 (4.607), time: 0.311 (0.314), eta: 10:15:57
2021-07-15 18:19:32,899 SSD.trainer INFO: iter: 002140, lr: 0.00100, total_loss: 5.181 (6.456), reg_loss: 1.558 (1.853), cls_loss: 3.622 (4.603), time: 0.310 (0.314), eta: 10:15:52
2021-07-15 18:19:36,002 SSD.trainer INFO: iter: 002150, lr: 0.00100, total_loss: 5.416 (6.451), reg_loss: 1.595 (1.852), cls_loss: 3.821 (4.599), time: 0.310 (0.314), eta: 10:15:47
2021-07-15 18:19:39,100 SSD.trainer INFO: iter: 002160, lr: 0.00100, total_loss: 5.380 (6.446), reg_loss: 1.651 (1.851), cls_loss: 3.729 (4.595), time: 0.310 (0.313), eta: 10:15:42
2021-07-15 18:19:42,211 SSD.trainer INFO: iter: 002170, lr: 0.00100, total_loss: 5.163 (6.440), reg_loss: 1.523 (1.850), cls_loss: 3.640 (4.591), time: 0.311 (0.313), eta: 10:15:38
2021-07-15 18:19:45,306 SSD.trainer INFO: iter: 002180, lr: 0.00100, total_loss: 5.209 (6.435), reg_loss: 1.598 (1.849), cls_loss: 3.611 (4.586), time: 0.309 (0.313), eta: 10:15:32
2021-07-15 18:19:48,409 SSD.trainer INFO: iter: 002190, lr: 0.00100, total_loss: 5.155 (6.429), reg_loss: 1.475 (1.847), cls_loss: 3.680 (4.582), time: 0.310 (0.313), eta: 10:15:28
2021-07-15 18:19:51,517 SSD.trainer INFO: iter: 002200, lr: 0.00100, total_loss: 5.226 (6.423), reg_loss: 1.533 (1.846), cls_loss: 3.693 (4.578), time: 0.311 (0.313), eta: 10:15:23
2021-07-15 18:19:54,625 SSD.trainer INFO: iter: 002210, lr: 0.00100, total_loss: 5.084 (6.417), reg_loss: 1.492 (1.844), cls_loss: 3.592 (4.573), time: 0.311 (0.313), eta: 10:15:18
2021-07-15 18:19:57,731 SSD.trainer INFO: iter: 002220, lr: 0.00100, total_loss: 4.940 (6.411), reg_loss: 1.406 (1.842), cls_loss: 3.534 (4.569), time: 0.311 (0.313), eta: 10:15:14
2021-07-15 18:20:00,823 SSD.trainer INFO: iter: 002230, lr: 0.00100, total_loss: 5.054 (6.405), reg_loss: 1.479 (1.840), cls_loss: 3.575 (4.564), time: 0.309 (0.313), eta: 10:15:08
2021-07-15 18:20:03,930 SSD.trainer INFO: iter: 002240, lr: 0.00100, total_loss: 5.106 (6.399), reg_loss: 1.543 (1.839), cls_loss: 3.562 (4.560), time: 0.311 (0.313), eta: 10:15:04
2021-07-15 18:20:07,038 SSD.trainer INFO: iter: 002250, lr: 0.00100, total_loss: 5.075 (6.393), reg_loss: 1.469 (1.837), cls_loss: 3.607 (4.556), time: 0.311 (0.313), eta: 10:14:59
2021-07-15 18:20:10,131 SSD.trainer INFO: iter: 002260, lr: 0.00100, total_loss: 5.351 (6.388), reg_loss: 1.659 (1.837), cls_loss: 3.691 (4.552), time: 0.309 (0.313), eta: 10:14:54
2021-07-15 18:20:13,244 SSD.trainer INFO: iter: 002270, lr: 0.00100, total_loss: 5.334 (6.384), reg_loss: 1.626 (1.836), cls_loss: 3.708 (4.548), time: 0.311 (0.313), eta: 10:14:50
2021-07-15 18:20:16,341 SSD.trainer INFO: iter: 002280, lr: 0.00100, total_loss: 5.202 (6.379), reg_loss: 1.626 (1.835), cls_loss: 3.576 (4.544), time: 0.310 (0.313), eta: 10:14:45
2021-07-15 18:20:19,445 SSD.trainer INFO: iter: 002290, lr: 0.00100, total_loss: 5.182 (6.373), reg_loss: 1.621 (1.834), cls_loss: 3.561 (4.540), time: 0.310 (0.313), eta: 10:14:40
2021-07-15 18:20:22,556 SSD.trainer INFO: iter: 002300, lr: 0.00100, total_loss: 4.905 (6.367), reg_loss: 1.397 (1.832), cls_loss: 3.508 (4.535), time: 0.311 (0.313), eta: 10:14:36
2021-07-15 18:20:25,644 SSD.trainer INFO: iter: 002310, lr: 0.00100, total_loss: 5.559 (6.363), reg_loss: 1.704 (1.831), cls_loss: 3.855 (4.532), time: 0.309 (0.313), eta: 10:14:31
2021-07-15 18:20:28,747 SSD.trainer INFO: iter: 002320, lr: 0.00100, total_loss: 4.926 (6.357), reg_loss: 1.419 (1.830), cls_loss: 3.506 (4.528), time: 0.310 (0.313), eta: 10:14:26
2021-07-15 18:20:31,842 SSD.trainer INFO: iter: 002330, lr: 0.00100, total_loss: 5.129 (6.352), reg_loss: 1.519 (1.828), cls_loss: 3.610 (4.524), time: 0.309 (0.313), eta: 10:14:21
2021-07-15 18:20:34,944 SSD.trainer INFO: iter: 002340, lr: 0.00100, total_loss: 4.912 (6.346), reg_loss: 1.406 (1.826), cls_loss: 3.506 (4.519), time: 0.310 (0.313), eta: 10:14:16
2021-07-15 18:20:38,052 SSD.trainer INFO: iter: 002350, lr: 0.00100, total_loss: 4.961 (6.340), reg_loss: 1.458 (1.825), cls_loss: 3.503 (4.515), time: 0.311 (0.313), eta: 10:14:12
2021-07-15 18:20:41,227 SSD.trainer INFO: iter: 002360, lr: 0.00100, total_loss: 4.938 (6.334), reg_loss: 1.393 (1.823), cls_loss: 3.545 (4.511), time: 0.317 (0.313), eta: 10:14:11
2021-07-15 18:20:44,316 SSD.trainer INFO: iter: 002370, lr: 0.00100, total_loss: 5.217 (6.329), reg_loss: 1.567 (1.822), cls_loss: 3.650 (4.507), time: 0.309 (0.313), eta: 10:14:06
2021-07-15 18:20:47,407 SSD.trainer INFO: iter: 002380, lr: 0.00100, total_loss: 5.018 (6.324), reg_loss: 1.389 (1.820), cls_loss: 3.630 (4.504), time: 0.309 (0.313), eta: 10:14:00
2021-07-15 18:20:50,494 SSD.trainer INFO: iter: 002390, lr: 0.00100, total_loss: 4.915 (6.318), reg_loss: 1.535 (1.819), cls_loss: 3.380 (4.499), time: 0.309 (0.313), eta: 10:13:55
2021-07-15 18:20:53,601 SSD.trainer INFO: iter: 002400, lr: 0.00100, total_loss: 5.089 (6.313), reg_loss: 1.523 (1.818), cls_loss: 3.566 (4.495), time: 0.311 (0.313), eta: 10:13:51
2021-07-15 18:20:56,694 SSD.trainer INFO: iter: 002410, lr: 0.00100, total_loss: 5.270 (6.308), reg_loss: 1.605 (1.817), cls_loss: 3.664 (4.492), time: 0.309 (0.313), eta: 10:13:46
2021-07-15 18:20:59,789 SSD.trainer INFO: iter: 002420, lr: 0.00100, total_loss: 5.042 (6.303), reg_loss: 1.520 (1.816), cls_loss: 3.522 (4.488), time: 0.309 (0.313), eta: 10:13:41
2021-07-15 18:21:02,874 SSD.trainer INFO: iter: 002430, lr: 0.00100, total_loss: 5.210 (6.299), reg_loss: 1.516 (1.814), cls_loss: 3.694 (4.484), time: 0.308 (0.313), eta: 10:13:35
2021-07-15 18:21:05,962 SSD.trainer INFO: iter: 002440, lr: 0.00100, total_loss: 5.188 (6.294), reg_loss: 1.593 (1.813), cls_loss: 3.595 (4.481), time: 0.309 (0.313), eta: 10:13:30
2021-07-15 18:21:09,048 SSD.trainer INFO: iter: 002450, lr: 0.00100, total_loss: 5.259 (6.290), reg_loss: 1.620 (1.813), cls_loss: 3.639 (4.477), time: 0.309 (0.313), eta: 10:13:25
2021-07-15 18:21:12,146 SSD.trainer INFO: iter: 002460, lr: 0.00100, total_loss: 5.252 (6.286), reg_loss: 1.575 (1.812), cls_loss: 3.677 (4.474), time: 0.310 (0.313), eta: 10:13:20
2021-07-15 18:21:15,283 SSD.trainer INFO: iter: 002470, lr: 0.00100, total_loss: 5.027 (6.281), reg_loss: 1.543 (1.811), cls_loss: 3.484 (4.470), time: 0.314 (0.313), eta: 10:13:17
2021-07-15 18:21:18,383 SSD.trainer INFO: iter: 002480, lr: 0.00100, total_loss: 5.094 (6.276), reg_loss: 1.530 (1.809), cls_loss: 3.564 (4.466), time: 0.310 (0.313), eta: 10:13:13
2021-07-15 18:21:21,469 SSD.trainer INFO: iter: 002490, lr: 0.00100, total_loss: 4.673 (6.269), reg_loss: 1.362 (1.808), cls_loss: 3.311 (4.462), time: 0.309 (0.313), eta: 10:13:07
2021-07-15 18:21:24,565 SSD.trainer INFO: iter: 002500, lr: 0.00100, total_loss: 5.327 (6.266), reg_loss: 1.664 (1.807), cls_loss: 3.664 (4.458), time: 0.310 (0.313), eta: 10:13:03
2021-07-15 18:21:24,759 SSD.trainer INFO: Saving checkpoint to outputs/vgg_ssd300_voc0712\model_002500.pth
2021-07-15 18:21:25,185 SSD.inference INFO: Evaluating voc_2007_test dataset(2510 images):
2021-07-15 21:25:21,783 SSD INFO: Using 1 GPUs
2021-07-15 21:25:21,784 SSD INFO: Namespace(config_file='configs/vgg_ssd300_voc0712.yaml', distributed=False, eval_step=2500, local_rank=0, log_step=10, num_gpus=1, opts=[], save_step=2500, skip_test=False, use_tensorboard=True)
2021-07-15 21:25:21,784 SSD INFO: Loaded configuration file configs/vgg_ssd300_voc0712.yaml
2021-07-15 21:25:21,784 SSD INFO: 
MODEL:
  NUM_CLASSES: 21
INPUT:
  IMAGE_SIZE: 300
DATASETS:
  TRAIN: ("voc_2007_trainval", "voc_2012_trainval")
  TEST: ("voc_2007_test", )
SOLVER:
  MAX_ITER: 120000
  LR_STEPS: [80000, 100000]
  GAMMA: 0.1
  BATCH_SIZE: 16
  LR: 1e-3

OUTPUT_DIR: 'outputs/vgg_ssd300_voc0712'
2021-07-15 21:25:21,784 SSD INFO: Running with config:
DATASETS:
  TEST: ('voc_2007_test',)
  TRAIN: ('voc_2007_trainval', 'voc_2012_trainval')
DATA_LOADER:
  NUM_WORKERS: 2
  PIN_MEMORY: True
INPUT:
  IMAGE_SIZE: 300
  PIXEL_MEAN: [123, 117, 104]
MODEL:
  BACKBONE:
    NAME: vgg
    OUT_CHANNELS: (512, 1024, 512, 256, 256, 256)
    PRETRAINED: True
  BOX_HEAD:
    NAME: SSDBoxHead
    PREDICTOR: SSDBoxPredictor
  CENTER_VARIANCE: 0.1
  DEVICE: cuda
  META_ARCHITECTURE: SSDDetector
  NEG_POS_RATIO: 3
  NUM_CLASSES: 21
  PRIORS:
    ASPECT_RATIOS: [[2], [2, 3], [2, 3], [2, 3], [2], [2]]
    BOXES_PER_LOCATION: [4, 6, 6, 6, 4, 4]
    CLIP: True
    FEATURE_MAPS: [38, 19, 10, 5, 3, 1]
    MAX_SIZES: [60, 111, 162, 213, 264, 315]
    MIN_SIZES: [30, 60, 111, 162, 213, 264]
    STRIDES: [8, 16, 32, 64, 100, 300]
  SIZE_VARIANCE: 0.2
  THRESHOLD: 0.5
OUTPUT_DIR: outputs/vgg_ssd300_voc0712
SOLVER:
  BATCH_SIZE: 16
  GAMMA: 0.1
  LR: 0.001
  LR_STEPS: [80000, 100000]
  MAX_ITER: 120000
  MOMENTUM: 0.9
  WARMUP_FACTOR: 0.3333333333333333
  WARMUP_ITERS: 500
  WEIGHT_DECAY: 0.0005
TEST:
  BATCH_SIZE: 8
  CONFIDENCE_THRESHOLD: 0.01
  MAX_PER_CLASS: -1
  MAX_PER_IMAGE: 100
  NMS_THRESHOLD: 0.45
2021-07-15 21:25:23,323 SSD.trainer INFO: Loading checkpoint from outputs/vgg_ssd300_voc0712\model_002500.pth
2021-07-15 21:25:23,532 SSD.trainer INFO: Loading optimizer from outputs/vgg_ssd300_voc0712\model_002500.pth
2021-07-15 21:25:23,608 SSD.trainer INFO: Loading scheduler from outputs/vgg_ssd300_voc0712\model_002500.pth
2021-07-15 21:25:23,629 SSD.trainer INFO: Start training ...
2021-07-15 21:25:35,436 SSD.trainer INFO: iter: 002510, lr: 0.00100, total_loss: 5.158 (5.158), reg_loss: 1.500 (1.500), cls_loss: 3.658 (3.658), time: 0.913 (0.913), eta: 1 day, 5:48:27
2021-07-15 21:25:38,463 SSD.trainer INFO: iter: 002520, lr: 0.00100, total_loss: 5.003 (5.080), reg_loss: 1.391 (1.445), cls_loss: 3.612 (3.635), time: 0.303 (0.608), eta: 19:50:29
2021-07-15 21:25:41,528 SSD.trainer INFO: iter: 002530, lr: 0.00100, total_loss: 4.834 (4.998), reg_loss: 1.363 (1.418), cls_loss: 3.471 (3.580), time: 0.306 (0.508), eta: 16:33:36
2021-07-15 21:25:44,560 SSD.trainer INFO: iter: 002540, lr: 0.00100, total_loss: 5.048 (5.011), reg_loss: 1.507 (1.440), cls_loss: 3.542 (3.571), time: 0.303 (0.456), eta: 14:53:31
2021-07-15 21:25:47,599 SSD.trainer INFO: iter: 002550, lr: 0.00100, total_loss: 5.311 (5.071), reg_loss: 1.593 (1.471), cls_loss: 3.718 (3.600), time: 0.304 (0.426), eta: 13:53:46
2021-07-15 21:25:53,471 SSD INFO: Using 1 GPUs
2021-07-15 21:25:53,471 SSD INFO: Namespace(config_file='configs/vgg_ssd300_voc0712.yaml', distributed=False, eval_step=2500, local_rank=0, log_step=10, num_gpus=1, opts=[], save_step=2500, skip_test=False, use_tensorboard=True)
2021-07-15 21:25:53,471 SSD INFO: Loaded configuration file configs/vgg_ssd300_voc0712.yaml
2021-07-15 21:25:53,472 SSD INFO: 
MODEL:
  NUM_CLASSES: 21
INPUT:
  IMAGE_SIZE: 300
DATASETS:
  TRAIN: ("voc_2007_trainval", "voc_2012_trainval")
  TEST: ("voc_2007_test", )
SOLVER:
  MAX_ITER: 120000
  LR_STEPS: [80000, 100000]
  GAMMA: 0.1
  BATCH_SIZE: 16
  LR: 1e-3

OUTPUT_DIR: 'outputs/vgg_ssd300_voc0712'
2021-07-15 21:25:53,472 SSD INFO: Running with config:
DATASETS:
  TEST: ('voc_2007_test',)
  TRAIN: ('voc_2007_trainval', 'voc_2012_trainval')
DATA_LOADER:
  NUM_WORKERS: 2
  PIN_MEMORY: True
INPUT:
  IMAGE_SIZE: 300
  PIXEL_MEAN: [123, 117, 104]
MODEL:
  BACKBONE:
    NAME: vgg
    OUT_CHANNELS: (512, 1024, 512, 256, 256, 256)
    PRETRAINED: True
  BOX_HEAD:
    NAME: SSDBoxHead
    PREDICTOR: SSDBoxPredictor
  CENTER_VARIANCE: 0.1
  DEVICE: cuda
  META_ARCHITECTURE: SSDDetector
  NEG_POS_RATIO: 3
  NUM_CLASSES: 21
  PRIORS:
    ASPECT_RATIOS: [[2], [2, 3], [2, 3], [2, 3], [2], [2]]
    BOXES_PER_LOCATION: [4, 6, 6, 6, 4, 4]
    CLIP: True
    FEATURE_MAPS: [38, 19, 10, 5, 3, 1]
    MAX_SIZES: [60, 111, 162, 213, 264, 315]
    MIN_SIZES: [30, 60, 111, 162, 213, 264]
    STRIDES: [8, 16, 32, 64, 100, 300]
  SIZE_VARIANCE: 0.2
  THRESHOLD: 0.5
OUTPUT_DIR: outputs/vgg_ssd300_voc0712
SOLVER:
  BATCH_SIZE: 16
  GAMMA: 0.1
  LR: 0.001
  LR_STEPS: [80000, 100000]
  MAX_ITER: 120000
  MOMENTUM: 0.9
  WARMUP_FACTOR: 0.3333333333333333
  WARMUP_ITERS: 500
  WEIGHT_DECAY: 0.0005
TEST:
  BATCH_SIZE: 8
  CONFIDENCE_THRESHOLD: 0.01
  MAX_PER_CLASS: -1
  MAX_PER_IMAGE: 100
  NMS_THRESHOLD: 0.45
2021-07-15 21:25:54,899 SSD.trainer INFO: Loading checkpoint from outputs/vgg_ssd300_voc0712\model_002500.pth
2021-07-15 21:25:55,021 SSD.trainer INFO: Loading optimizer from outputs/vgg_ssd300_voc0712\model_002500.pth
2021-07-15 21:25:55,094 SSD.trainer INFO: Loading scheduler from outputs/vgg_ssd300_voc0712\model_002500.pth
2021-07-15 21:25:55,109 SSD.trainer INFO: Start training ...
2021-07-15 21:44:36,251 SSD INFO: Using 1 GPUs
2021-07-15 21:44:36,251 SSD INFO: Namespace(config_file='configs/vgg_ssd300_voc0712.yaml', distributed=False, eval_step=2500, local_rank=0, log_step=10, num_gpus=1, opts=[], save_step=2500, skip_test=False, use_tensorboard=True)
2021-07-15 21:44:36,251 SSD INFO: Loaded configuration file configs/vgg_ssd300_voc0712.yaml
2021-07-15 21:44:36,251 SSD INFO: 
MODEL:
  NUM_CLASSES: 21
INPUT:
  IMAGE_SIZE: 300
DATASETS:
  TRAIN: ("voc_2007_trainval", "voc_2012_trainval")
  TEST: ("voc_2007_test", )
SOLVER:
  MAX_ITER: 120000
  LR_STEPS: [80000, 100000]
  GAMMA: 0.1
  BATCH_SIZE: 16
  LR: 1e-3

OUTPUT_DIR: 'outputs/vgg_ssd300_voc0712'
2021-07-15 21:44:36,252 SSD INFO: Running with config:
DATASETS:
  TEST: ('voc_2007_test',)
  TRAIN: ('voc_2007_trainval', 'voc_2012_trainval')
DATA_LOADER:
  NUM_WORKERS: 2
  PIN_MEMORY: True
INPUT:
  IMAGE_SIZE: 300
  PIXEL_MEAN: [123, 117, 104]
MODEL:
  BACKBONE:
    NAME: vgg
    OUT_CHANNELS: (512, 1024, 512, 256, 256, 256)
    PRETRAINED: True
  BOX_HEAD:
    NAME: SSDBoxHead
    PREDICTOR: SSDBoxPredictor
  CENTER_VARIANCE: 0.1
  DEVICE: cuda
  META_ARCHITECTURE: SSDDetector
  NEG_POS_RATIO: 3
  NUM_CLASSES: 21
  PRIORS:
    ASPECT_RATIOS: [[2], [2, 3], [2, 3], [2, 3], [2], [2]]
    BOXES_PER_LOCATION: [4, 6, 6, 6, 4, 4]
    CLIP: True
    FEATURE_MAPS: [38, 19, 10, 5, 3, 1]
    MAX_SIZES: [60, 111, 162, 213, 264, 315]
    MIN_SIZES: [30, 60, 111, 162, 213, 264]
    STRIDES: [8, 16, 32, 64, 100, 300]
  SIZE_VARIANCE: 0.2
  THRESHOLD: 0.5
OUTPUT_DIR: outputs/vgg_ssd300_voc0712
SOLVER:
  BATCH_SIZE: 16
  GAMMA: 0.1
  LR: 0.001
  LR_STEPS: [80000, 100000]
  MAX_ITER: 120000
  MOMENTUM: 0.9
  WARMUP_FACTOR: 0.3333333333333333
  WARMUP_ITERS: 500
  WEIGHT_DECAY: 0.0005
TEST:
  BATCH_SIZE: 8
  CONFIDENCE_THRESHOLD: 0.01
  MAX_PER_CLASS: -1
  MAX_PER_IMAGE: 100
  NMS_THRESHOLD: 0.45
2021-07-15 21:44:37,668 SSD.trainer INFO: Loading checkpoint from outputs/vgg_ssd300_voc0712\model_002500.pth
2021-07-15 21:44:37,785 SSD.trainer INFO: Loading optimizer from outputs/vgg_ssd300_voc0712\model_002500.pth
2021-07-15 21:44:37,861 SSD.trainer INFO: Loading scheduler from outputs/vgg_ssd300_voc0712\model_002500.pth
2021-07-15 21:44:37,876 SSD.trainer INFO: Start training ...
2021-07-16 20:44:24,770 SSD INFO: Using 1 GPUs
2021-07-16 20:44:24,772 SSD INFO: Namespace(config_file='configs/vgg_ssd300_voc0712.yaml', distributed=False, eval_step=2500, local_rank=0, log_step=10, num_gpus=1, opts=[], save_step=2500, skip_test=False, use_tensorboard=True)
2021-07-16 20:44:24,772 SSD INFO: Loaded configuration file configs/vgg_ssd300_voc0712.yaml
2021-07-16 20:44:24,772 SSD INFO: 
MODEL:
  NUM_CLASSES: 21
INPUT:
  IMAGE_SIZE: 300
DATASETS:
  TRAIN: ("voc_2007_trainval", "voc_2012_trainval")
  TEST: ("voc_2007_test", )
SOLVER:
  MAX_ITER: 120000
  LR_STEPS: [80000, 100000]
  GAMMA: 0.1
  BATCH_SIZE: 16
  LR: 1e-3

OUTPUT_DIR: 'outputs/vgg_ssd300_voc0712'
2021-07-16 20:44:24,772 SSD INFO: Running with config:
DATASETS:
  TEST: ('voc_2007_test',)
  TRAIN: ('voc_2007_trainval', 'voc_2012_trainval')
DATA_LOADER:
  NUM_WORKERS: 2
  PIN_MEMORY: True
INPUT:
  IMAGE_SIZE: 300
  PIXEL_MEAN: [123, 117, 104]
MODEL:
  BACKBONE:
    NAME: vgg
    OUT_CHANNELS: (512, 1024, 512, 256, 256, 256)
    PRETRAINED: True
  BOX_HEAD:
    NAME: SSDBoxHead
    PREDICTOR: SSDBoxPredictor
  CENTER_VARIANCE: 0.1
  DEVICE: cuda
  META_ARCHITECTURE: SSDDetector
  NEG_POS_RATIO: 3
  NUM_CLASSES: 21
  PRIORS:
    ASPECT_RATIOS: [[2], [2, 3], [2, 3], [2, 3], [2], [2]]
    BOXES_PER_LOCATION: [4, 6, 6, 6, 4, 4]
    CLIP: True
    FEATURE_MAPS: [38, 19, 10, 5, 3, 1]
    MAX_SIZES: [60, 111, 162, 213, 264, 315]
    MIN_SIZES: [30, 60, 111, 162, 213, 264]
    STRIDES: [8, 16, 32, 64, 100, 300]
  SIZE_VARIANCE: 0.2
  THRESHOLD: 0.5
OUTPUT_DIR: outputs/vgg_ssd300_voc0712
SOLVER:
  BATCH_SIZE: 16
  GAMMA: 0.1
  LR: 0.001
  LR_STEPS: [80000, 100000]
  MAX_ITER: 120000
  MOMENTUM: 0.9
  WARMUP_FACTOR: 0.3333333333333333
  WARMUP_ITERS: 500
  WEIGHT_DECAY: 0.0005
TEST:
  BATCH_SIZE: 8
  CONFIDENCE_THRESHOLD: 0.01
  MAX_PER_CLASS: -1
  MAX_PER_IMAGE: 100
  NMS_THRESHOLD: 0.45
2021-07-16 20:44:26,277 SSD.trainer INFO: Loading checkpoint from outputs/vgg_ssd300_voc0712\model_002500.pth
2021-07-16 20:44:26,400 SSD.trainer INFO: Loading optimizer from outputs/vgg_ssd300_voc0712\model_002500.pth
2021-07-16 20:44:26,480 SSD.trainer INFO: Loading scheduler from outputs/vgg_ssd300_voc0712\model_002500.pth
2021-07-16 20:44:26,506 SSD.trainer INFO: Start training ...
2021-07-16 20:44:39,976 SSD.trainer INFO: iter: 002510, lr: 0.00100, total_loss: 5.182 (5.182), reg_loss: 1.536 (1.536), cls_loss: 3.646 (3.646), time: 0.969 (0.969), eta: 1 day, 7:38:08
2021-07-16 20:44:43,033 SSD.trainer INFO: iter: 002520, lr: 0.00100, total_loss: 5.071 (5.127), reg_loss: 1.506 (1.521), cls_loss: 3.565 (3.606), time: 0.306 (0.638), eta: 20:48:20
2021-07-16 20:44:46,056 SSD.trainer INFO: iter: 002530, lr: 0.00100, total_loss: 4.887 (5.047), reg_loss: 1.448 (1.497), cls_loss: 3.439 (3.550), time: 0.302 (0.526), eta: 17:09:26
2021-07-16 20:44:49,067 SSD.trainer INFO: iter: 002540, lr: 0.00100, total_loss: 4.866 (5.002), reg_loss: 1.413 (1.476), cls_loss: 3.453 (3.526), time: 0.301 (0.470), eta: 15:19:22
2021-07-16 20:44:52,081 SSD.trainer INFO: iter: 002550, lr: 0.00100, total_loss: 4.792 (4.960), reg_loss: 1.394 (1.459), cls_loss: 3.398 (3.500), time: 0.301 (0.436), eta: 14:13:25
2021-07-16 20:44:55,120 SSD.trainer INFO: iter: 002560, lr: 0.00100, total_loss: 4.863 (4.944), reg_loss: 1.392 (1.448), cls_loss: 3.472 (3.496), time: 0.304 (0.414), eta: 13:30:14
2021-07-16 20:44:58,134 SSD.trainer INFO: iter: 002570, lr: 0.00100, total_loss: 5.006 (4.953), reg_loss: 1.549 (1.462), cls_loss: 3.458 (3.490), time: 0.302 (0.398), eta: 12:58:45
2021-07-16 20:45:01,163 SSD.trainer INFO: iter: 002580, lr: 0.00100, total_loss: 5.005 (4.959), reg_loss: 1.418 (1.457), cls_loss: 3.587 (3.502), time: 0.303 (0.386), eta: 12:35:25
